pdb_id,resolution,year,assay_type,comparison_sign,value_raw,unit_raw,value_M,value_nM,p_value,log10_nM,ligand_id,ligand_path,pocket_path,comment
4zm3,,,Ki,=,7300000.0,nM,0.0073,7300000.0,2.136677139879544,6.863322860120456,,src/data/scPDB 2/4zm3_4/ligand.sdf,src/data/scPDB 2/4zm3_4/site.mol2,bindingdb_scpdb
4zm4,,,Ki,=,7300000.0,nM,0.0073,7300000.0,2.136677139879544,6.863322860120456,,src/data/scPDB 2/4zm4_2/ligand.sdf,src/data/scPDB 2/4zm4_2/site.mol2,bindingdb_scpdb
4zqc,,,Ki,=,7300000.0,nM,0.0073,7300000.0,2.136677139879544,6.863322860120456,,src/data/scPDB 2/4zqc_1/ligand.sdf,src/data/scPDB 2/4zqc_1/site.mol2,bindingdb_scpdb
3nga,,,Kd,=,0.56,nM,5.600000000000001e-10,0.56,9.2518119729938,-0.25181197299379954,,src/data/scPDB 2/3nga_1/ligand.sdf,src/data/scPDB 2/3nga_1/site.mol2,bindingdb_scpdb
4ixf,,,Ki,=,11.0,nM,1.1000000000000001e-08,11.0,7.958607314841775,1.0413926851582251,,src/data/scPDB 2/4ixf_1/ligand.sdf,src/data/scPDB 2/4ixf_1/site.mol2,bindingdb_scpdb
3jq8,,,Ki,=,12000.0,nM,1.2e-05,12000.0,4.920818753952375,4.079181246047625,,src/data/scPDB 2/3jq8_2/ligand.sdf,src/data/scPDB 2/3jq8_2/site.mol2,bindingdb_scpdb
1fmj,,,Kd,=,36.0,nM,3.6000000000000005e-08,36.0,7.443697499232712,1.5563025007672873,,src/data/scPDB 2/1fmj_1/ligand.sdf,src/data/scPDB 2/1fmj_1/site.mol2,bindingdb_scpdb
1fml,,,Kd,=,36.0,nM,3.6000000000000005e-08,36.0,7.443697499232712,1.5563025007672873,,src/data/scPDB 2/1fml_2/ligand.sdf,src/data/scPDB 2/1fml_2/site.mol2,bindingdb_scpdb
1iiu,,,Kd,=,36.0,nM,3.6000000000000005e-08,36.0,7.443697499232712,1.5563025007672873,,src/data/scPDB 2/1iiu_1/ligand.sdf,src/data/scPDB 2/1iiu_1/site.mol2,bindingdb_scpdb
1kgl,,,Kd,=,36.0,nM,3.6000000000000005e-08,36.0,7.443697499232712,1.5563025007672873,,src/data/scPDB 2/1kgl_1/ligand.sdf,src/data/scPDB 2/1kgl_1/site.mol2,bindingdb_scpdb
1kqw,,,Kd,=,36.0,nM,3.6000000000000005e-08,36.0,7.443697499232712,1.5563025007672873,,src/data/scPDB 2/1kqw_1/ligand.sdf,src/data/scPDB 2/1kqw_1/site.mol2,bindingdb_scpdb
1kt3,,,Kd,=,36.0,nM,3.6000000000000005e-08,36.0,7.443697499232712,1.5563025007672873,,src/data/scPDB 2/1kt3_1/ligand.sdf,src/data/scPDB 2/1kt3_1/site.mol2,bindingdb_scpdb
1kt5,,,Kd,=,36.0,nM,3.6000000000000005e-08,36.0,7.443697499232712,1.5563025007672873,,src/data/scPDB 2/1kt5_1/ligand.sdf,src/data/scPDB 2/1kt5_1/site.mol2,bindingdb_scpdb
1mx8,,,Kd,=,36.0,nM,3.6000000000000005e-08,36.0,7.443697499232712,1.5563025007672873,,src/data/scPDB 2/1mx8_1/ligand.sdf,src/data/scPDB 2/1mx8_1/site.mol2,bindingdb_scpdb
4qzu,,,Kd,=,36.0,nM,3.6000000000000005e-08,36.0,7.443697499232712,1.5563025007672873,,src/data/scPDB 2/4qzu_2/ligand.sdf,src/data/scPDB 2/4qzu_2/site.mol2,bindingdb_scpdb
5h8t,,,Kd,=,36.0,nM,3.6000000000000005e-08,36.0,7.443697499232712,1.5563025007672873,,src/data/scPDB 2/5h8t_1/ligand.sdf,src/data/scPDB 2/5h8t_1/site.mol2,bindingdb_scpdb
1g93,,,Kd,=,1460000.0,nM,0.0014600000000000001,1460000.0,2.835647144215563,6.164352855784437,,src/data/scPDB 2/1g93_1/ligand.sdf,src/data/scPDB 2/1g93_1/site.mol2,bindingdb_scpdb
1z45,,,Kd,=,1460000.0,nM,0.0014600000000000001,1460000.0,2.835647144215563,6.164352855784437,,src/data/scPDB 2/1z45_1/ligand.sdf,src/data/scPDB 2/1z45_1/site.mol2,bindingdb_scpdb
2ilv,,,Kd,=,1460000.0,nM,0.0014600000000000001,1460000.0,2.835647144215563,6.164352855784437,,src/data/scPDB 2/2ilv_1/ligand.sdf,src/data/scPDB 2/2ilv_1/site.mol2,bindingdb_scpdb
2wnb,,,Kd,=,1460000.0,nM,0.0014600000000000001,1460000.0,2.835647144215563,6.164352855784437,,src/data/scPDB 2/2wnb_1/ligand.sdf,src/data/scPDB 2/2wnb_1/site.mol2,bindingdb_scpdb
4ee3,,,Kd,=,1460000.0,nM,0.0014600000000000001,1460000.0,2.835647144215563,6.164352855784437,,src/data/scPDB 2/4ee3_3/ligand.sdf,src/data/scPDB 2/4ee3_3/site.mol2,bindingdb_scpdb
4js1,,,Kd,=,1460000.0,nM,0.0014600000000000001,1460000.0,2.835647144215563,6.164352855784437,,src/data/scPDB 2/4js1_1/ligand.sdf,src/data/scPDB 2/4js1_1/site.mol2,bindingdb_scpdb
1pn3,,,Ki,=,7400000.0,nM,0.0074,7400000.0,2.1307682802690238,6.869231719730976,,src/data/scPDB 2/1pn3_1/ligand.sdf,src/data/scPDB 2/1pn3_1/site.mol2,bindingdb_scpdb
1pnv,,,Ki,=,7400000.0,nM,0.0074,7400000.0,2.1307682802690238,6.869231719730976,,src/data/scPDB 2/1pnv_1/ligand.sdf,src/data/scPDB 2/1pnv_1/site.mol2,bindingdb_scpdb
1wtg,,,Ki,=,7400000.0,nM,0.0074,7400000.0,2.1307682802690238,6.869231719730976,,src/data/scPDB 2/1wtg_1/ligand.sdf,src/data/scPDB 2/1wtg_1/site.mol2,bindingdb_scpdb
1wv7,,,Ki,=,7400000.0,nM,0.0074,7400000.0,2.1307682802690238,6.869231719730976,,src/data/scPDB 2/1wv7_1/ligand.sdf,src/data/scPDB 2/1wv7_1/site.mol2,bindingdb_scpdb
2vwh,,,Ki,=,7400000.0,nM,0.0074,7400000.0,2.1307682802690238,6.869231719730976,,src/data/scPDB 2/2vwh_1/ligand.sdf,src/data/scPDB 2/2vwh_1/site.mol2,bindingdb_scpdb
2zp0,,,Ki,=,7400000.0,nM,0.0074,7400000.0,2.1307682802690238,6.869231719730976,,src/data/scPDB 2/2zp0_1/ligand.sdf,src/data/scPDB 2/2zp0_1/site.mol2,bindingdb_scpdb
3cx4,,,Ki,=,7400000.0,nM,0.0074,7400000.0,2.1307682802690238,6.869231719730976,,src/data/scPDB 2/3cx4_1/ligand.sdf,src/data/scPDB 2/3cx4_1/site.mol2,bindingdb_scpdb
3p70,,,Ki,=,7400000.0,nM,0.0074,7400000.0,2.1307682802690238,6.869231719730976,,src/data/scPDB 2/3p70_6/ligand.sdf,src/data/scPDB 2/3p70_6/site.mol2,bindingdb_scpdb
3uyk,,,Ki,=,7400000.0,nM,0.0074,7400000.0,2.1307682802690238,6.869231719730976,,src/data/scPDB 2/3uyk_1/ligand.sdf,src/data/scPDB 2/3uyk_1/site.mol2,bindingdb_scpdb
2yhu,,,Ki,=,2000.0,nM,2.0000000000000003e-06,2000.0,5.698970004336019,3.3010299956639813,,src/data/scPDB 2/2yhu_3/ligand.sdf,src/data/scPDB 2/2yhu_3/site.mol2,bindingdb_scpdb
3mp3,,,Ki,=,98000.0,nM,9.800000000000001e-05,98000.0,4.008773924307505,4.991226075692495,,src/data/scPDB 2/3mp3_1/ligand.sdf,src/data/scPDB 2/3mp3_1/site.mol2,bindingdb_scpdb
3fgd,,,Ki,=,23600.0,nM,2.36e-05,23600.0,4.627087997029894,4.372912002970106,,src/data/scPDB 2/3fgd_1/ligand.sdf,src/data/scPDB 2/3fgd_1/site.mol2,bindingdb_scpdb
4kos,,,Ki,=,4300000.0,nM,0.0043,4300000.0,2.366531544420414,6.633468455579586,,src/data/scPDB 2/4kos_1/ligand.sdf,src/data/scPDB 2/4kos_1/site.mol2,bindingdb_scpdb
4a5y,,,Ki,=,2.5,nM,2.5e-09,2.5,8.602059991327963,0.3979400086720376,,src/data/scPDB 2/4a5y_1/ligand.sdf,src/data/scPDB 2/4a5y_1/site.mol2,bindingdb_scpdb
4a51,,,Ki,=,185.8,nM,1.8580000000000004e-07,185.8,6.7309542903423765,2.269045709657623,,src/data/scPDB 2/4a51_10/ligand.sdf,src/data/scPDB 2/4a51_10/site.mol2,bindingdb_scpdb
4e5f,,,Ki,=,850.0,nM,8.5e-07,850.0,6.070581074285707,2.929418925714293,,src/data/scPDB 2/4e5f_4/ligand.sdf,src/data/scPDB 2/4e5f_4/site.mol2,bindingdb_scpdb
4e5i,,,Ki,=,5010.0,nM,5.01e-06,5010.0,5.300162274132754,3.699837725867246,,src/data/scPDB 2/4e5i_3/ligand.sdf,src/data/scPDB 2/4e5i_3/site.mol2,bindingdb_scpdb
4eke,,,Ki,=,33400.0,nM,3.34e-05,33400.0,4.476253533188435,4.523746466811565,,src/data/scPDB 2/4eke_1/ligand.sdf,src/data/scPDB 2/4eke_1/site.mol2,bindingdb_scpdb
4mwz,,,Ki,=,19.0,nM,1.9e-08,19.0,7.721246399047171,1.2787536009528289,,src/data/scPDB 2/4mwz_2/ligand.sdf,src/data/scPDB 2/4mwz_2/site.mol2,bindingdb_scpdb
3wcd,,,Ki,=,1500.0,nM,1.5e-06,1500.0,5.823908740944319,3.1760912590556813,,src/data/scPDB 2/3wcd_4/ligand.sdf,src/data/scPDB 2/3wcd_4/site.mol2,bindingdb_scpdb
4f6v,,,Ki,=,250.0,nM,2.5000000000000004e-07,250.0,6.6020599913279625,2.3979400086720375,,src/data/scPDB 2/4f6v_1/ligand.sdf,src/data/scPDB 2/4f6v_1/site.mol2,bindingdb_scpdb
4f6x,,,Ki,=,450.0,nM,4.5000000000000003e-07,450.0,6.346787486224656,2.6532125137753435,,src/data/scPDB 2/4f6x_1/ligand.sdf,src/data/scPDB 2/4f6x_1/site.mol2,bindingdb_scpdb
4aql,,,Ki,=,4080000.0,nM,0.00408,4080000.0,2.3893398369101204,6.61066016308988,,src/data/scPDB 2/4aql_1/ligand.sdf,src/data/scPDB 2/4aql_1/site.mol2,bindingdb_scpdb
4yfy,,,Ki,=,358000.0,nM,0.00035800000000000003,358000.0,3.4461169733561254,5.553883026643875,,src/data/scPDB 2/4yfy_1/ligand.sdf,src/data/scPDB 2/4yfy_1/site.mol2,bindingdb_scpdb
3uic,,,Ki,=,360.0,nM,3.6000000000000005e-07,360.0,6.443697499232712,2.5563025007672873,,src/data/scPDB 2/3uic_11/ligand.sdf,src/data/scPDB 2/3uic_11/site.mol2,bindingdb_scpdb
4ai8,,,Ki,=,85000.0,nM,8.5e-05,85000.0,4.070581074285707,4.929418925714293,,src/data/scPDB 2/4ai8_1/ligand.sdf,src/data/scPDB 2/4ai8_1/site.mol2,bindingdb_scpdb
3h4v,,,Ki,=,10000.0,nM,1e-05,10000.0,5.0,4.0,,src/data/scPDB 2/3h4v_9/ligand.sdf,src/data/scPDB 2/3h4v_9/site.mol2,bindingdb_scpdb
4e96,,,Kd,=,49000.0,nM,4.9000000000000005e-05,49000.0,4.309803919971486,4.690196080028514,,src/data/scPDB 2/4e96_1/ligand.sdf,src/data/scPDB 2/4e96_1/site.mol2,bindingdb_scpdb
3tzb,,,Ki,=,38000.0,nM,3.8e-05,38000.0,4.42021640338319,4.57978359661681,,src/data/scPDB 2/3tzb_1/ligand.sdf,src/data/scPDB 2/3tzb_1/site.mol2,bindingdb_scpdb
3mo0,,,Kd,=,243.0,nM,2.43e-07,243.0,6.614393726401688,2.385606273598312,,src/data/scPDB 2/3mo0_3/ligand.sdf,src/data/scPDB 2/3mo0_3/site.mol2,bindingdb_scpdb
4bjc,,,Ki,=,2.9,nM,2.9e-09,2.9,8.537602002101044,0.4623979978989561,,src/data/scPDB 2/4bjc_1/ligand.sdf,src/data/scPDB 2/4bjc_1/site.mol2,bindingdb_scpdb
1jvm,,,Ki,=,1051961.87,nM,0.0010519618700000001,1051961.87,2.9780000015783887,6.021999998421611,,src/data/scPDB 2/1jvm_1/ligand.sdf,src/data/scPDB 2/1jvm_1/site.mol2,bindingdb_scpdb
4wvd,,,Ki,=,500.0,nM,5.000000000000001e-07,500.0,6.301029995663981,2.6989700043360187,,src/data/scPDB 2/4wvd_1/ligand.sdf,src/data/scPDB 2/4wvd_1/site.mol2,bindingdb_scpdb
1o1v,,,Ki,=,2770000.0,nM,0.0027700000000000003,2770000.0,2.557520230935552,6.442479769064448,,src/data/scPDB 2/1o1v_1/ligand.sdf,src/data/scPDB 2/1o1v_1/site.mol2,bindingdb_scpdb
4bqp,,,Kd,=,12.0,nM,1.2000000000000002e-08,12.0,7.920818753952375,1.0791812460476249,,src/data/scPDB 2/4bqp_4/ligand.sdf,src/data/scPDB 2/4bqp_4/site.mol2,bindingdb_scpdb
2x23,,,Ki,=,114.0,nM,1.14e-07,114.0,6.943095148663527,2.0569048513364727,,src/data/scPDB 2/2x23_2/ligand.sdf,src/data/scPDB 2/2x23_2/site.mol2,bindingdb_scpdb
5coq,,,Ki,=,114.0,nM,1.14e-07,114.0,6.943095148663527,2.0569048513364727,,src/data/scPDB 2/5coq_1/ligand.sdf,src/data/scPDB 2/5coq_1/site.mol2,bindingdb_scpdb
4oxy,,,Ki,=,129.0,nM,1.29e-07,129.0,6.889410289700751,2.110589710299249,,src/data/scPDB 2/4oxy_3/ligand.sdf,src/data/scPDB 2/4oxy_3/site.mol2,bindingdb_scpdb
1x8v,,,Kd,=,234.0,nM,2.34e-07,234.0,6.630784142589857,2.369215857410143,,src/data/scPDB 2/1x8v_1/ligand.sdf,src/data/scPDB 2/1x8v_1/site.mol2,bindingdb_scpdb
3q95,,,Kd,=,234.0,nM,2.34e-07,234.0,6.630784142589857,2.369215857410143,,src/data/scPDB 2/3q95_1/ligand.sdf,src/data/scPDB 2/3q95_1/site.mol2,bindingdb_scpdb
1kbq,,,Ki,=,450.0,nM,4.5000000000000003e-07,450.0,6.346787486224656,2.6532125137753435,,src/data/scPDB 2/1kbq_6/ligand.sdf,src/data/scPDB 2/1kbq_6/site.mol2,bindingdb_scpdb
5ah5,,,Ki,=,0.139,nM,1.39e-10,0.139,9.856985199745905,-0.8569851997459049,,src/data/scPDB 2/5ah5_1/ligand.sdf,src/data/scPDB 2/5ah5_1/site.mol2,bindingdb_scpdb
3od4,,,Kd,=,60000.0,nM,6e-05,60000.0,4.221848749616356,4.778151250383644,,src/data/scPDB 2/3od4_1/ligand.sdf,src/data/scPDB 2/3od4_1/site.mol2,bindingdb_scpdb
4bio,,,Kd,=,60000.0,nM,6e-05,60000.0,4.221848749616356,4.778151250383644,,src/data/scPDB 2/4bio_1/ligand.sdf,src/data/scPDB 2/4bio_1/site.mol2,bindingdb_scpdb
1t9a,,,Ki,=,400.0,nM,4.0000000000000003e-07,400.0,6.3979400086720375,2.6020599913279625,,src/data/scPDB 2/1t9a_1/ligand.sdf,src/data/scPDB 2/1t9a_1/site.mol2,bindingdb_scpdb
1t9c,,,Ki,=,51.0,nM,5.1e-08,51.0,7.292429823902063,1.7075701760979363,,src/data/scPDB 2/1t9c_3/ligand.sdf,src/data/scPDB 2/1t9c_3/site.mol2,bindingdb_scpdb
4zqd,,,Kd,=,90.0,nM,9.000000000000001e-08,90.0,7.045757490560675,1.954242509439325,,src/data/scPDB 2/4zqd_1/ligand.sdf,src/data/scPDB 2/4zqd_1/site.mol2,bindingdb_scpdb
3znp,,,Ki,=,156.0,nM,1.5600000000000002e-07,156.0,6.806875401645538,2.1931245983544616,,src/data/scPDB 2/3znp_1/ligand.sdf,src/data/scPDB 2/3znp_1/site.mol2,bindingdb_scpdb
4as7,,,Ki,=,0.5,nM,5e-10,0.5,9.301029995663981,-0.3010299956639812,,src/data/scPDB 2/4as7_1/ligand.sdf,src/data/scPDB 2/4as7_1/site.mol2,bindingdb_scpdb
4j0j,,,Ki,=,900.0,nM,9.000000000000001e-07,900.0,6.045757490560675,2.9542425094393248,,src/data/scPDB 2/4j0j_1/ligand.sdf,src/data/scPDB 2/4j0j_1/site.mol2,bindingdb_scpdb
3zpr,,,Ki,=,220.0,nM,2.2e-07,220.0,6.657577319177793,2.342422680822206,,src/data/scPDB 2/3zpr_4/ligand.sdf,src/data/scPDB 2/3zpr_4/site.mol2,bindingdb_scpdb
4ilx,,,Ki,=,9.4,nM,9.400000000000001e-09,9.4,8.0268721464003,0.9731278535996987,,src/data/scPDB 2/4ilx_1/ligand.sdf,src/data/scPDB 2/4ilx_1/site.mol2,bindingdb_scpdb
4lay,,,Ki,=,2700.0,nM,2.7e-06,2700.0,5.568636235841012,3.4313637641589874,,src/data/scPDB 2/4lay_1/ligand.sdf,src/data/scPDB 2/4lay_1/site.mol2,bindingdb_scpdb
3zno,,,Kd,=,700.0,nM,7.000000000000001e-07,700.0,6.154901959985743,2.845098040014257,,src/data/scPDB 2/3zno_2/ligand.sdf,src/data/scPDB 2/3zno_2/site.mol2,bindingdb_scpdb
3fr0,,,Kd,=,440.0,nM,4.4e-07,440.0,6.356547323513812,2.6434526764861874,,src/data/scPDB 2/3fr0_1/ligand.sdf,src/data/scPDB 2/3fr0_1/site.mol2,bindingdb_scpdb
4dch,,,Kd,=,500.0,nM,5.000000000000001e-07,500.0,6.301029995663981,2.6989700043360187,,src/data/scPDB 2/4dch_1/ligand.sdf,src/data/scPDB 2/4dch_1/site.mol2,bindingdb_scpdb
4jse,,,Ki,=,375.0,nM,3.75e-07,375.0,6.425968732272281,2.574031267727719,,src/data/scPDB 2/4jse_4/ligand.sdf,src/data/scPDB 2/4jse_4/site.mol2,bindingdb_scpdb
4jsf,,,Ki,=,2154.0,nM,2.154e-06,2154.0,5.666754301038037,3.3332456989619628,,src/data/scPDB 2/4jsf_3/ligand.sdf,src/data/scPDB 2/4jsf_3/site.mol2,bindingdb_scpdb
4jwl,,,Ki,=,3720000.0,nM,0.00372,3720000.0,2.4294570601181027,6.570542939881897,,src/data/scPDB 2/4jwl_1/ligand.sdf,src/data/scPDB 2/4jwl_1/site.mol2,bindingdb_scpdb
4jxh,,,Ki,=,3720000.0,nM,0.00372,3720000.0,2.4294570601181027,6.570542939881897,,src/data/scPDB 2/4jxh_1/ligand.sdf,src/data/scPDB 2/4jxh_1/site.mol2,bindingdb_scpdb
3p0e,,,Kd,=,6600.0,nM,6.6e-06,6600.0,5.180456064458131,3.8195439355418688,,src/data/scPDB 2/3p0e_4/ligand.sdf,src/data/scPDB 2/3p0e_4/site.mol2,bindingdb_scpdb
4ekg,,,Ki,=,13.0,nM,1.3e-08,13.0,7.886056647693163,1.1139433523068367,,src/data/scPDB 2/4ekg_1/ligand.sdf,src/data/scPDB 2/4ekg_1/site.mol2,bindingdb_scpdb
4b84,,,Kd,=,14800.0,nM,1.48e-05,14800.0,4.8297382846050425,4.1702617153949575,,src/data/scPDB 2/4b84_2/ligand.sdf,src/data/scPDB 2/4b84_2/site.mol2,bindingdb_scpdb
5cuq,,,Ki,=,500.0,nM,5.000000000000001e-07,500.0,6.301029995663981,2.6989700043360187,,src/data/scPDB 2/5cuq_1/ligand.sdf,src/data/scPDB 2/5cuq_1/site.mol2,bindingdb_scpdb
4nh9,,,Ki,=,375.0,nM,3.75e-07,375.0,6.425968732272281,2.574031267727719,,src/data/scPDB 2/4nh9_1/ligand.sdf,src/data/scPDB 2/4nh9_1/site.mol2,bindingdb_scpdb
4hlm,,,Ki,=,84500.0,nM,8.450000000000001e-05,84500.0,4.073143291050307,4.926856708949693,,src/data/scPDB 2/4hlm_1/ligand.sdf,src/data/scPDB 2/4hlm_1/site.mol2,bindingdb_scpdb
4lv9,,,Kd,=,230000.0,nM,0.00023,230000.0,3.638272163982407,5.361727836017593,,src/data/scPDB 2/4lv9_2/ligand.sdf,src/data/scPDB 2/4lv9_2/site.mol2,bindingdb_scpdb
4pyl,,,Kd,=,21.0,nM,2.1000000000000003e-08,21.0,7.6777807052660805,1.3222192947339193,,src/data/scPDB 2/4pyl_2/ligand.sdf,src/data/scPDB 2/4pyl_2/site.mol2,bindingdb_scpdb
4rn6,,,Ki,=,20.0,nM,2e-08,20.0,7.698970004336019,1.3010299956639813,,src/data/scPDB 2/4rn6_2/ligand.sdf,src/data/scPDB 2/4rn6_2/site.mol2,bindingdb_scpdb
2jdd,,,Kd,=,121000.0,nM,0.00012100000000000001,121000.0,3.91721462968355,5.08278537031645,,src/data/scPDB 2/2jdd_1/ligand.sdf,src/data/scPDB 2/2jdd_1/site.mol2,bindingdb_scpdb
2paa,,,Kd,=,121000.0,nM,0.00012100000000000001,121000.0,3.91721462968355,5.08278537031645,,src/data/scPDB 2/2paa_1/ligand.sdf,src/data/scPDB 2/2paa_1/site.mol2,bindingdb_scpdb
2wzb,,,Kd,=,121000.0,nM,0.00012100000000000001,121000.0,3.91721462968355,5.08278537031645,,src/data/scPDB 2/2wzb_1/ligand.sdf,src/data/scPDB 2/2wzb_1/site.mol2,bindingdb_scpdb
2xe8,,,Kd,=,121000.0,nM,0.00012100000000000001,121000.0,3.91721462968355,5.08278537031645,,src/data/scPDB 2/2xe8_1/ligand.sdf,src/data/scPDB 2/2xe8_1/site.mol2,bindingdb_scpdb
3c3a,,,Kd,=,121000.0,nM,0.00012100000000000001,121000.0,3.91721462968355,5.08278537031645,,src/data/scPDB 2/3c3a_1/ligand.sdf,src/data/scPDB 2/3c3a_1/site.mol2,bindingdb_scpdb
4y6n,,,Kd,=,121000.0,nM,0.00012100000000000001,121000.0,3.91721462968355,5.08278537031645,,src/data/scPDB 2/4y6n_1/ligand.sdf,src/data/scPDB 2/4y6n_1/site.mol2,bindingdb_scpdb
4y9x,,,Kd,=,121000.0,nM,0.00012100000000000001,121000.0,3.91721462968355,5.08278537031645,,src/data/scPDB 2/4y9x_1/ligand.sdf,src/data/scPDB 2/4y9x_1/site.mol2,bindingdb_scpdb
1kt8,,,Kd,=,640.0,nM,6.4e-07,640.0,6.1938200260161125,2.806179973983887,,src/data/scPDB 2/1kt8_2/ligand.sdf,src/data/scPDB 2/1kt8_2/site.mol2,bindingdb_scpdb
1ld8,,,Kd,=,640.0,nM,6.4e-07,640.0,6.1938200260161125,2.806179973983887,,src/data/scPDB 2/1ld8_1/ligand.sdf,src/data/scPDB 2/1ld8_1/site.mol2,bindingdb_scpdb
1osf,,,Kd,=,640.0,nM,6.4e-07,640.0,6.1938200260161125,2.806179973983887,,src/data/scPDB 2/1osf_1/ligand.sdf,src/data/scPDB 2/1osf_1/site.mol2,bindingdb_scpdb
1rx0,,,Kd,=,640.0,nM,6.4e-07,640.0,6.1938200260161125,2.806179973983887,,src/data/scPDB 2/1rx0_4/ligand.sdf,src/data/scPDB 2/1rx0_4/site.mol2,bindingdb_scpdb
1sa5,,,Kd,=,640.0,nM,6.4e-07,640.0,6.1938200260161125,2.806179973983887,,src/data/scPDB 2/1sa5_1/ligand.sdf,src/data/scPDB 2/1sa5_1/site.mol2,bindingdb_scpdb
1w19,,,Kd,=,640.0,nM,6.4e-07,640.0,6.1938200260161125,2.806179973983887,,src/data/scPDB 2/1w19_3/ligand.sdf,src/data/scPDB 2/1w19_3/site.mol2,bindingdb_scpdb
1w29,,,Kd,=,640.0,nM,6.4e-07,640.0,6.1938200260161125,2.806179973983887,,src/data/scPDB 2/1w29_2/ligand.sdf,src/data/scPDB 2/1w29_2/site.mol2,bindingdb_scpdb
1x01,,,Kd,=,640.0,nM,6.4e-07,640.0,6.1938200260161125,2.806179973983887,,src/data/scPDB 2/1x01_2/ligand.sdf,src/data/scPDB 2/1x01_2/site.mol2,bindingdb_scpdb
1xg5,,,Kd,=,640.0,nM,6.4e-07,640.0,6.1938200260161125,2.806179973983887,,src/data/scPDB 2/1xg5_3/ligand.sdf,src/data/scPDB 2/1xg5_3/site.mol2,bindingdb_scpdb
2cww,,,Kd,=,640.0,nM,6.4e-07,640.0,6.1938200260161125,2.806179973983887,,src/data/scPDB 2/2cww_2/ligand.sdf,src/data/scPDB 2/2cww_2/site.mol2,bindingdb_scpdb
2gtb,,,Kd,=,640.0,nM,6.4e-07,640.0,6.1938200260161125,2.806179973983887,,src/data/scPDB 2/2gtb_1/ligand.sdf,src/data/scPDB 2/2gtb_1/site.mol2,bindingdb_scpdb
2oyf,,,Kd,=,640.0,nM,6.4e-07,640.0,6.1938200260161125,2.806179973983887,,src/data/scPDB 2/2oyf_1/ligand.sdf,src/data/scPDB 2/2oyf_1/site.mol2,bindingdb_scpdb
2qd5,,,Kd,=,640.0,nM,6.4e-07,640.0,6.1938200260161125,2.806179973983887,,src/data/scPDB 2/2qd5_1/ligand.sdf,src/data/scPDB 2/2qd5_1/site.mol2,bindingdb_scpdb
2qwq,,,Kd,=,640.0,nM,6.4e-07,640.0,6.1938200260161125,2.806179973983887,,src/data/scPDB 2/2qwq_1/ligand.sdf,src/data/scPDB 2/2qwq_1/site.mol2,bindingdb_scpdb
3ag6,,,Kd,=,640.0,nM,6.4e-07,640.0,6.1938200260161125,2.806179973983887,,src/data/scPDB 2/3ag6_1/ligand.sdf,src/data/scPDB 2/3ag6_1/site.mol2,bindingdb_scpdb
3cos,,,Kd,=,640.0,nM,6.4e-07,640.0,6.1938200260161125,2.806179973983887,,src/data/scPDB 2/3cos_3/ligand.sdf,src/data/scPDB 2/3cos_3/site.mol2,bindingdb_scpdb
3e4a,,,Kd,=,640.0,nM,6.4e-07,640.0,6.1938200260161125,2.806179973983887,,src/data/scPDB 2/3e4a_2/ligand.sdf,src/data/scPDB 2/3e4a_2/site.mol2,bindingdb_scpdb
3ec7,,,Kd,=,640.0,nM,6.4e-07,640.0,6.1938200260161125,2.806179973983887,,src/data/scPDB 2/3ec7_5/ligand.sdf,src/data/scPDB 2/3ec7_5/site.mol2,bindingdb_scpdb
3i1l,,,Kd,=,640.0,nM,6.4e-07,640.0,6.1938200260161125,2.806179973983887,,src/data/scPDB 2/3i1l_1/ligand.sdf,src/data/scPDB 2/3i1l_1/site.mol2,bindingdb_scpdb
3i6i,,,Kd,=,640.0,nM,6.4e-07,640.0,6.1938200260161125,2.806179973983887,,src/data/scPDB 2/3i6i_1/ligand.sdf,src/data/scPDB 2/3i6i_1/site.mol2,bindingdb_scpdb
3jv7,,,Kd,=,640.0,nM,6.4e-07,640.0,6.1938200260161125,2.806179973983887,,src/data/scPDB 2/3jv7_4/ligand.sdf,src/data/scPDB 2/3jv7_4/site.mol2,bindingdb_scpdb
3k90,,,Kd,=,640.0,nM,6.4e-07,640.0,6.1938200260161125,2.806179973983887,,src/data/scPDB 2/3k90_1/ligand.sdf,src/data/scPDB 2/3k90_1/site.mol2,bindingdb_scpdb
3lqs,,,Kd,=,640.0,nM,6.4e-07,640.0,6.1938200260161125,2.806179973983887,,src/data/scPDB 2/3lqs_1/ligand.sdf,src/data/scPDB 2/3lqs_1/site.mol2,bindingdb_scpdb
3nf6,,,Kd,=,640.0,nM,6.4e-07,640.0,6.1938200260161125,2.806179973983887,,src/data/scPDB 2/3nf6_2/ligand.sdf,src/data/scPDB 2/3nf6_2/site.mol2,bindingdb_scpdb
3pns,,,Kd,=,640.0,nM,6.4e-07,640.0,6.1938200260161125,2.806179973983887,,src/data/scPDB 2/3pns_10/ligand.sdf,src/data/scPDB 2/3pns_10/site.mol2,bindingdb_scpdb
3rj5,,,Kd,=,640.0,nM,6.4e-07,640.0,6.1938200260161125,2.806179973983887,,src/data/scPDB 2/3rj5_1/ligand.sdf,src/data/scPDB 2/3rj5_1/site.mol2,bindingdb_scpdb
3zbz,,,Kd,=,640.0,nM,6.4e-07,640.0,6.1938200260161125,2.806179973983887,,src/data/scPDB 2/3zbz_1/ligand.sdf,src/data/scPDB 2/3zbz_1/site.mol2,bindingdb_scpdb
